Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000108821,COL1A1,Gene Expression,0.567542554425304,0.0,0.0,14417,16.935406808567546,670
ENSG00000164692,COL1A2,Gene Expression,0.5664103642153648,0.0,0.0,12984,15.189285706632754,671
ENSG00000168542,COL3A1,Gene Expression,0.5359043822916698,0.0,0.0,11166,13.085631635304653,664
ENSG00000011465,DCN,Gene Expression,0.47965918429908916,0.0,0.0,5483,6.448903383578007,644
ENSG00000113140,SPARC,Gene Expression,0.4609289562334716,0.0,0.0,6581,7.295167615589454,644
ENSG00000163220,S100A9,Gene Expression,0.4201168233512351,0.0,0.0,396774,81.35498459210825,678
ENSG00000115461,IGFBP5,Gene Expression,0.38594586510244866,0.0,0.0,1982,2.909219911405168,553
ENSG00000143546,S100A8,Gene Expression,0.38038611232556224,0.0,0.0,354801,75.70112589765701,678
ENSG00000101335,MYL9,Gene Expression,0.3372912654147034,0.0,0.0,2530,1.915229961961176,424
ENSG00000175084,DES,Gene Expression,0.33179090280015167,0.0,0.0,947,0.7492118868297046,184
ENSG00000163017,ACTG2,Gene Expression,0.33162065268346863,0.0,0.0,689,0.5942049347680133,152
ENSG00000065534,MYLK,Gene Expression,0.3109822802685706,0.0,0.0,1101,0.8532672336096706,268
ENSG00000107796,ACTA2,Gene Expression,0.310760451918683,0.0,0.0,2146,1.6904107830170785,364
ENSG00000197766,CFD,Gene Expression,0.3090706232798526,0.0,0.0,1862,2.361157641937586,530
ENSG00000149591,TAGLN,Gene Expression,0.3088690473138527,0.0,0.0,1306,0.9069467733503817,302
ENSG00000077942,FBLN1,Gene Expression,0.3062726089705559,0.0,0.0,1873,2.2453161959185044,535
ENSG00000198467,TPM2,Gene Expression,0.2958887031399396,0.0,0.0,1273,0.9368472990097746,299
ENSG00000140416,TPM1,Gene Expression,0.2849422541084018,0.0,0.0,1353,0.9526805023591148,352
ENSG00000182253,SYNM,Gene Expression,0.284735470554198,0.0,0.0,304,0.2251005778569939,102
ENSG00000130176,CNN1,Gene Expression,0.2678908887868712,0.0,0.0,482,0.36577623029135176,122
ENSG00000196754,S100A2,Gene Expression,0.2535226516335099,0.0,0.0,30519,6.2467871701824995,621
ENSG00000091986,CCDC80,Gene Expression,0.24764637083114496,0.0,0.0,1154,1.4878023798586,455
ENSG00000167768,KRT1,Gene Expression,0.2383326811267803,0.0,0.0,65298,15.483705236583868,668
ENSG00000095637,SORBS1,Gene Expression,0.22664756248949075,0.0,0.0,310,0.21568565705801904,131
ENSG00000186832,KRT16,Gene Expression,0.2206582804561288,0.0,0.0,95288,19.101903477495725,667
ENSG00000186395,KRT10,Gene Expression,0.21871853408338604,0.0,0.0,91939,22.221248231719905,669
ENSG00000172403,SYNPO2,Gene Expression,0.21629673340804945,0.0,0.0,606,0.5019137458264876,180
ENSG00000163815,CLEC3B,Gene Expression,0.2137248040779396,0.0,0.0,940,1.2528081536005713,409
ENSG00000154553,PDLIM3,Gene Expression,0.21248601346168916,0.0,0.0,132,0.0673466113409624,78
ENSG00000142173,COL6A2,Gene Expression,0.21243869016393585,0.0,0.0,4186,2.9212207696958385,568
ENSG00000188508,KRTDAP,Gene Expression,0.2093895045259954,0.0,0.0,51777,10.735788848611753,654
ENSG00000143556,S100A7,Gene Expression,0.2093084862105359,0.0,0.0,72011,16.049218074765967,668
ENSG00000143631,FLG,Gene Expression,0.20612099393567423,0.0,0.0,2958,0.4449267883912847,249
ENSG00000148180,GSN,Gene Expression,0.20123446527972402,0.0,0.0,4961,3.453670071759303,602
ENSG00000203782,LOR,Gene Expression,0.20095747323021512,0.0,0.0,8155,1.4329606303965117,431
ENSG00000241794,SPRR2A,Gene Expression,0.1968580844533968,0.0,0.0,58976,12.076874496619388,656
ENSG00000211895,IGHA1,Gene Expression,0.19509331144572203,0.0,0.0,872,0.3386882101313786,47
ENSG00000142156,COL6A1,Gene Expression,0.19471281164253598,0.0,0.0,2866,1.9931503597458875,533
ENSG00000183036,PCP4,Gene Expression,0.19455334144582395,0.0,0.0,177,0.12770452729755838,43
ENSG00000211893,IGHG2,Gene Expression,0.19214888363893212,0.0,0.0,854,0.6782317345113174,157
ENSG00000186847,KRT14,Gene Expression,0.19089131832332773,0.0,0.0,95048,25.279632359900486,678
ENSG00000072952,MRVI1,Gene Expression,0.1887460557591972,0.0,0.0,178,0.10805624281218836,85
ENSG00000124102,PI3,Gene Expression,0.18440003589222365,0.0,0.0,34527,6.218059511911153,627
ENSG00000166147,FBN1,Gene Expression,0.18163043481414143,0.0,0.0,1466,1.477193752105366,472
ENSG00000163430,FSTL1,Gene Expression,0.1790289365800688,0.0,0.0,1820,1.8669983766457081,500
ENSG00000113361,CDH6,Gene Expression,0.17832844792284472,0.0,0.0,26,0.014633359115101547,19
ENSG00000185479,KRT6B,Gene Expression,0.1769324207238798,0.0,0.0,23985,5.382173208947313,622
ENSG00000171346,KRT15,Gene Expression,0.1765652437887386,0.0,0.0,4904,1.29228659034069,440
ENSG00000107562,CXCL12,Gene Expression,0.17330510469089896,0.0,0.0,1352,1.158512061495253,412
ENSG00000178372,CALML5,Gene Expression,0.17277014662700244,0.0,0.0,14118,2.667525966143579,540
ENSG00000189001,SBSN,Gene Expression,0.17257151213780533,0.0,0.0,36119,7.084969294407863,641
ENSG00000196924,FLNA,Gene Expression,0.17146783874144644,0.0,0.0,5228,2.0955383840823725,508
ENSG00000127824,TUBA4A,Gene Expression,0.17089402404005727,0.0,0.0,6519,1.1993612236660178,438
ENSG00000117834,SLC5A9,Gene Expression,0.17068811790125452,0.0,0.0,8,0.00034574487814061983,7
ENSG00000163216,SPRR2D,Gene Expression,0.16976256366995246,0.0,0.0,44400,9.163158223304753,655
ENSG00000105427,CNFN,Gene Expression,0.16685451623765674,0.0,0.0,30437,5.895544409728231,630
ENSG00000108405,P2RX1,Gene Expression,0.16682268033241268,0.0,0.0,157,0.09933833218231392,69
ENSG00000167656,LY6D,Gene Expression,0.16589816975860727,0.0,0.0,16562,3.914151505494267,603
ENSG00000106211,HSPB1,Gene Expression,0.16354532206438122,0.0,0.0,20123,5.123521936932097,620
ENSG00000079308,TNS1,Gene Expression,0.16285511594033278,0.0,0.0,869,0.6410560912772455,330
ENSG00000211592,IGKC,Gene Expression,0.16249986391897908,0.0,0.0,865,0.6209246790286304,157
ENSG00000198523,PLN,Gene Expression,0.1579552218086595,0.0,0.0,120,0.09641088864240667,50
ENSG00000189182,KRT77,Gene Expression,0.15734775697670447,0.0,0.0,51,0.08217326411906077,36
ENSG00000168298,HIST1H1E,Gene Expression,0.15718446961126026,0.0,0.0,3318,0.7436775785479021,365
ENSG00000163431,LMOD1,Gene Expression,0.15634810671095944,0.0,0.0,228,0.17039687257009087,90
ENSG00000244094,SPRR2F,Gene Expression,0.15568577771270695,0.0,0.0,10159,2.0924802741547808,511
ENSG00000186081,KRT5,Gene Expression,0.15529898787687826,0.0,0.0,104219,25.712242744375477,672
ENSG00000183963,SMTN,Gene Expression,0.1549209643054259,0.0,0.0,791,0.3148703096087057,244
ENSG00000106772,PRUNE2,Gene Expression,0.15369369660626536,0.0,0.0,174,0.14336859742048197,88
ENSG00000159516,SPRR2G,Gene Expression,0.1534935535752318,0.0,0.0,24850,4.897792664766078,617
ENSG00000186526,CYP4F8,Gene Expression,0.15313171595503208,0.0,0.0,79,0.05133869783272138,24
ENSG00000164687,FABP5,Gene Expression,0.1517539143640366,0.0,0.0,38765,8.739779384178435,653
ENSG00000168477,TNXB,Gene Expression,0.15163098980563225,0.0,0.0,1292,1.2732452579092377,436
ENSG00000122786,CALD1,Gene Expression,0.15118377546839756,0.0,0.0,1037,0.663318210098787,335
ENSG00000164530,PI16,Gene Expression,0.15109219099391327,0.0,0.0,446,0.6216427677270848,277
ENSG00000204385,SLC44A4,Gene Expression,0.15065554604346668,0.0,0.0,4,0.00015529217117262505,4
ENSG00000135046,ANXA1,Gene Expression,0.15023601063874845,0.0,0.0,14011,3.510064832065361,593
ENSG00000084207,GSTP1,Gene Expression,0.1499163993278055,0.0,0.0,11464,2.807638765040646,554
ENSG00000189334,S100A14,Gene Expression,0.14941242901923374,0.0,0.0,15809,3.397478714910764,584
ENSG00000205755,CRLF2,Gene Expression,0.14879134079529344,0.0,0.0,98,0.01282842233156723,50
ENSG00000143320,CRABP2,Gene Expression,0.14804057907562257,0.0,0.0,10722,2.133688714985224,513
ENSG00000145936,KCNMB1,Gene Expression,0.14772404709372303,0.0,0.0,84,0.04648268729485493,56
ENSG00000026508,CD44,Gene Expression,0.14740846209655237,0.0,0.0,12622,3.3098834326528133,587
ENSG00000161249,DMKN,Gene Expression,0.146785657741164,0.0,0.0,7879,1.8412638722832269,511
ENSG00000183023,SLC8A1,Gene Expression,0.14608294686375037,0.0,0.0,108,0.05272632316012256,73
ENSG00000204539,CDSN,Gene Expression,0.1460454315777736,0.0,0.0,14199,2.492819764562911,546
ENSG00000167641,PPP1R14A,Gene Expression,0.14497079428850146,0.0,0.0,128,0.0903810178699142,64
ENSG00000072195,SPEG,Gene Expression,0.14418943766034073,0.0,0.0,127,0.08063996234257936,69
