Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000175315,CST6,Gene Expression,0.29485809819603526,0.0,0.0,1378,0.06431038107826864,180
ENSG00000169710,FASN,Gene Expression,0.2764967239404792,0.0,0.0,1068,0.07929812079519528,140
ENSG00000211893,IGHG2,Gene Expression,0.2431030298669691,0.0,0.0,101,0.016839692251630966,39
ENSG00000102962,CCL22,Gene Expression,0.2416072716044085,0.0,0.0,5,5.8554928834851584e-05,5
ENSG00000186395,KRT10,Gene Expression,0.22913982827946794,0.0,0.0,6240,0.3804293176992038,317
ENSG00000134824,FADS2,Gene Expression,0.21922614686526992,0.0,0.0,1309,0.10022220686728545,135
ENSG00000185479,KRT6B,Gene Expression,0.20694952917161044,0.0,0.0,265,0.014015109794724047,73
ENSG00000167768,KRT1,Gene Expression,0.18954413921621496,0.0,0.0,3020,0.18508857750859387,256
ENSG00000068078,FGFR3,Gene Expression,0.18332771786899854,0.0,0.0,79,0.0022067626211406356,40
ENSG00000167755,KLK6,Gene Expression,0.17540320995045322,0.0,0.0,119,0.005161872457503856,45
ENSG00000171476,HOPX,Gene Expression,0.17528846276276613,0.0,0.0,202,0.007622153115325561,87
ENSG00000159387,IRX6,Gene Expression,0.17016548482534583,0.0,0.0,12,0.00012370475178982842,9
ENSG00000184210,DGAT2L6,Gene Expression,0.157220765386785,0.0,0.0,109,0.004755268562418808,32
ENSG00000164692,COL1A2,Gene Expression,0.15412186089794408,0.0,0.0,4170,1.5029809305622872,537
ENSG00000166869,CHP2,Gene Expression,0.15350417140116945,0.0,0.0,26,0.0005168979834903762,18
ENSG00000198467,TPM2,Gene Expression,0.14751445391071025,0.0,0.0,25,0.0020375030799303882,16
ENSG00000255501,CARD18,Gene Expression,0.1469018730782116,0.0,0.0,103,0.0032457434966764887,50
ENSG00000108821,COL1A1,Gene Expression,0.14611664763300158,0.0,0.0,3364,0.9899029432172027,467
ENSG00000134762,DSC3,Gene Expression,0.14576960405396244,0.0,0.0,189,0.006100387145435048,89
ENSG00000189001,SBSN,Gene Expression,0.1454181353485383,0.0,0.0,761,0.03712353033470666,162
ENSG00000168542,COL3A1,Gene Expression,0.14148794150841082,0.0,0.0,2725,0.9915697280033348,465
ENSG00000186081,KRT5,Gene Expression,0.14082060027573923,0.0,0.0,2227,0.12896514636224266,266
ENSG00000171488,LRRC8C,Gene Expression,0.14073245923800135,0.0,0.0,3,4.816782306797748e-05,3
ENSG00000116133,DHCR24,Gene Expression,0.13998659220304369,0.0,0.0,737,0.07552181906183725,152
ENSG00000111596,CNOT2,Gene Expression,0.13841017928240376,0.0,0.0,23,0.0011778659778633198,19
ENSG00000188508,KRTDAP,Gene Expression,0.13643222737533794,0.0,0.0,1866,0.11497420606037018,245
ENSG00000165272,AQP3,Gene Expression,0.13545370683140373,0.0,0.0,373,0.015934213194583987,134
ENSG00000171766,GATM,Gene Expression,0.13439769673288152,0.0,0.0,79,0.002805685424687209,53
ENSG00000088280,ASAP3,Gene Expression,0.13398195093513143,0.0,0.0,21,0.0003008170933552679,18
ENSG00000189433,GJB4,Gene Expression,0.13276865416879263,0.0,0.0,40,0.0009392850255853377,25
ENSG00000151726,ACSL1,Gene Expression,0.13090024209208853,0.0,0.0,844,0.07385457238388234,135
ENSG00000149654,CDH22,Gene Expression,0.13031479115445047,0.0,0.0,4,5.266521939462535e-05,3
ENSG00000117758,STX12,Gene Expression,0.1301057942113944,0.0,0.0,7,0.0002990992056415143,7
ENSG00000137331,IER3,Gene Expression,0.12927542042322218,0.0,0.0,56,0.0016713683500962512,26
ENSG00000205744,DENND1C,Gene Expression,0.12839643807790538,0.0,0.0,3,0.00024196281294044264,3
ENSG00000204195,AWAT1,Gene Expression,0.12805982577739553,0.0,0.0,23,0.00030734508340698373,10
ENSG00000096696,DSP,Gene Expression,0.12762257620725556,0.0,0.0,529,0.024988312409209255,163
ENSG00000204842,ATXN2,Gene Expression,0.12758929420607498,0.0,0.0,9,0.00020413030417142645,8
ENSG00000166224,SGPL1,Gene Expression,0.12688256151535357,0.0,0.0,45,0.0010158804363040485,36
ENSG00000121552,CSTA,Gene Expression,0.12659235587493353,0.0,0.0,252,0.011594579974733912,102
ENSG00000172867,KRT2,Gene Expression,0.12560435898704014,0.0,0.0,388,0.02207808152585781,118
ENSG00000176136,MC5R,Gene Expression,0.12499266699198634,0.0,0.0,7,6.942850574593631e-05,5
ENSG00000081692,JMJD4,Gene Expression,0.12475916669423653,0.0,0.0,18,0.0008176749691855865,18
ENSG00000072274,TFRC,Gene Expression,0.12462424578430342,0.0,0.0,64,0.0012106105367688527,35
ENSG00000169469,SPRR1B,Gene Expression,0.12354052385553568,0.0,0.0,29,0.0006906366689246721,20
ENSG00000185033,SEMA4B,Gene Expression,0.12288269817963197,0.0,0.0,36,0.0007584659510649108,25
ENSG00000158485,CD1B,Gene Expression,0.12158105464598115,0.0,0.0,5,0.00011238507072919937,4
ENSG00000159516,SPRR2G,Gene Expression,0.1205008866371883,0.0,0.0,197,0.008770515514246159,95
ENSG00000211592,IGKC,Gene Expression,0.12037721430532357,0.0,0.0,187,0.04551639916168364,47
ENSG00000162552,WNT4,Gene Expression,0.11952303133707662,0.0,0.0,20,0.0006038060411829173,19
ENSG00000069482,GAL,Gene Expression,0.11879407894486721,0.0,0.0,228,0.012242670512713811,61
ENSG00000162877,PM20D1,Gene Expression,0.11750657385999766,0.0,0.0,446,0.03452430426294097,78
ENSG00000283227,SPRR5,Gene Expression,0.1171117551758571,0.0,0.0,91,0.004237933410132428,51
ENSG00000167711,SERPINF2,Gene Expression,0.11676082306746455,0.0,0.0,4,5.4346092503973934e-05,4
ENSG00000141759,TXNL4A,Gene Expression,0.1150512161347744,0.0,0.0,86,0.0034185241883711542,58
ENSG00000105048,TNNT1,Gene Expression,0.11342371213690296,0.0,0.0,8,0.0001316892118847464,8
ENSG00000007237,GAS7,Gene Expression,0.11334599393836686,0.0,0.0,55,0.0017000163110331944,37
ENSG00000166886,NAB2,Gene Expression,0.11283495885809065,0.0,0.0,19,0.0003630788408138727,17
ENSG00000186847,KRT14,Gene Expression,0.11209583723534468,0.0,0.0,2456,0.15542805494298448,286
ENSG00000165548,TMEM63C,Gene Expression,0.1112419954327608,0.0,0.0,8,0.00011909509931355469,6
ENSG00000105552,BCAT2,Gene Expression,0.11003244466226327,0.0,0.0,162,0.011546576316283549,70
ENSG00000169991,IFFO2,Gene Expression,0.10936651051136091,0.0,0.0,100,0.0031693411277178745,56
ENSG00000070756,PABPC1,Gene Expression,0.10917043617533269,0.0,0.0,594,0.033099061801744906,183
ENSG00000091039,OSBPL8,Gene Expression,0.10901251111761637,0.0,0.0,18,0.0005890293460123105,18
ENSG00000173801,JUP,Gene Expression,0.10874535269275637,0.0,0.0,463,0.021055281080268284,147
ENSG00000133250,ZNF414,Gene Expression,0.10831039954293706,0.0,0.0,14,0.00031501167136232535,14
ENSG00000187180,LCE2C,Gene Expression,0.10760467401244293,0.0,0.0,121,0.005802616506531294,61
ENSG00000057704,TMCC3,Gene Expression,0.10706084995755438,0.0,0.0,17,0.0003180203969777913,15
ENSG00000185019,UBOX5,Gene Expression,0.10650440834552881,0.0,0.0,4,6.657141795631208e-05,4
ENSG00000203896,LIME1,Gene Expression,0.10631637510892886,0.0,0.0,15,0.0003518600983430235,15
ENSG00000107745,MICU1,Gene Expression,0.10620644751826241,0.0,0.0,25,0.0017268480297449975,22
ENSG00000109270,LAMTOR3,Gene Expression,0.10615913524204049,0.0,0.0,29,0.000670513395004458,24
ENSG00000071894,CPSF1,Gene Expression,0.10588687870555374,0.0,0.0,42,0.002179130934345235,39
ENSG00000008394,MGST1,Gene Expression,0.10519986768105094,0.0,0.0,324,0.02208651381468285,70
ENSG00000196754,S100A2,Gene Expression,0.10432206223892232,0.0,0.0,110,0.004207961401903975,60
ENSG00000113645,WWC1,Gene Expression,0.10395748123470272,0.0,0.0,13,0.000155347209532552,10
ENSG00000196943,NOP9,Gene Expression,0.10315952063369493,0.0,0.0,9,0.0004986487218937289,9
ENSG00000169213,RAB3B,Gene Expression,0.10313074343634045,0.0,0.0,7,0.00010338417543516101,4
ENSG00000161249,DMKN,Gene Expression,0.1029694252456099,0.0,0.0,700,0.035904571105154916,172
ENSG00000108590,MED31,Gene Expression,0.10286221449126039,0.0,0.0,9,0.00015692737022154294,9
ENSG00000070540,WIPI1,Gene Expression,0.10279837457609542,0.0,0.0,13,0.0004961997830380804,12
ENSG00000278535,DHRS11,Gene Expression,0.10260097927316485,0.0,0.0,17,0.00023712846962464882,12
ENSG00000163638,ADAMTS9,Gene Expression,0.10258367921527815,0.0,0.0,8,0.00014481363874430364,7
ENSG00000175084,DES,Gene Expression,0.1024550663793952,0.0,0.0,15,0.001170928247969792,5
ENSG00000164615,CAMLG,Gene Expression,0.10236166168830144,0.0,0.0,28,0.0012033983460750673,23
ENSG00000138448,ITGAV,Gene Expression,0.10217192640765703,0.0,0.0,62,0.0019916364486265705,46
ENSG00000113070,HBEGF,Gene Expression,0.10154253609164159,0.0,0.0,9,0.00010577045215108307,9
ENSG00000078177,N4BP2,Gene Expression,0.10055573462685416,0.0,0.0,7,0.00015894437500199953,7
ENSG00000185640,KRT79,Gene Expression,0.10039989376177283,0.0,0.0,596,0.04125600427207516,101
ENSG00000077984,CST7,Gene Expression,0.09953579703514881,0.0,0.0,7,0.00010547215621611132,6
ENSG00000170423,KRT78,Gene Expression,0.09950372857612343,0.0,0.0,24,0.0004951657856920044,14
ENSG00000180543,TSPYL5,Gene Expression,0.09941732188134401,0.0,0.0,4,5.648729470090562e-05,4
ENSG00000155265,GOLGA7B,Gene Expression,0.09941218442533148,0.0,0.0,9,0.00012037580275220448,8
ENSG00000167754,KLK5,Gene Expression,0.09899872353494268,0.0,0.0,121,0.005306299803083059,60
ENSG00000143631,FLG,Gene Expression,0.0986015230525569,0.0,0.0,565,0.03682034371149849,144
ENSG00000144908,ALDH1L1,Gene Expression,0.0983429308667166,0.0,0.0,7,0.00014552569891672254,6
ENSG00000142949,PTPRF,Gene Expression,0.09820879223355675,0.0,0.0,141,0.00483656723856991,77
ENSG00000160213,CSTB,Gene Expression,0.0978109243548425,0.0,0.0,427,0.028983132905899812,130
ENSG00000167759,KLK13,Gene Expression,0.09745797471634546,0.0,0.0,15,0.00015353751978534566,7
ENSG00000147676,MAL2,Gene Expression,0.0973657385061203,0.0,0.0,79,0.0019249004646534546,49
ENSG00000171346,KRT15,Gene Expression,0.09705422979675289,0.0,0.0,363,0.017452390457047964,117
ENSG00000019995,ZRANB1,Gene Expression,0.09671333032054426,0.0,0.0,8,8.676516626623339e-05,7
ENSG00000166391,MOGAT2,Gene Expression,0.0966682559253276,0.0,0.0,15,0.0004815559603052691,11
ENSG00000166452,AKIP1,Gene Expression,0.096400611181587,0.0,0.0,5,0.00014752239778838136,5
ENSG00000204394,VARS,Gene Expression,0.09412169646785212,0.0,0.0,23,0.0008735110409884982,20
ENSG00000185668,POU3F1,Gene Expression,0.09398845256060771,0.0,0.0,37,0.0009911344989075276,30
ENSG00000113161,HMGCR,Gene Expression,0.09353881223685018,0.0,0.0,61,0.004736865182781888,32
ENSG00000132424,PNISR,Gene Expression,0.09315821420936644,0.0,0.0,23,0.0005461636612515724,20
ENSG00000154102,C16orf74,Gene Expression,0.09292253736850681,0.0,0.0,17,0.0003604511349665138,14
ENSG00000013297,CLDN11,Gene Expression,0.0921425491108752,0.0,0.0,4,0.00010803625252988606,4
ENSG00000081277,PKP1,Gene Expression,0.09210045761402628,0.0,0.0,473,0.02242645837682747,140
ENSG00000179862,CITED4,Gene Expression,0.09204224589525516,0.0,0.0,29,0.0007494665910513371,22
ENSG00000178184,PARD6G,Gene Expression,0.09122595507276582,0.0,0.0,44,0.0009996689221067336,28
ENSG00000178372,CALML5,Gene Expression,0.0909699092555888,0.0,0.0,437,0.020658601149265578,116
ENSG00000126522,ASL,Gene Expression,0.09091716571038418,0.0,0.0,6,8.055673519748134e-05,5
ENSG00000155287,SLC25A28,Gene Expression,0.09070781153686117,0.0,0.0,20,0.0006556367606707809,19
ENSG00000113924,HGD,Gene Expression,0.09062332882978183,0.0,0.0,5,6.435471880500724e-05,4
ENSG00000075223,SEMA3C,Gene Expression,0.09055485942923341,0.0,0.0,45,0.001386566770105671,26
ENSG00000214357,NEURL1B,Gene Expression,0.0903938529180777,0.0,0.0,30,0.0015529297064004759,25
ENSG00000120327,PCDHB14,Gene Expression,0.09037210855853262,0.0,0.0,2,2.613472084881184e-05,2
ENSG00000086570,FAT2,Gene Expression,0.09021651997835853,0.0,0.0,32,0.0008445027099833472,26
ENSG00000204866,IGFL2,Gene Expression,0.08989787420525971,0.0,0.0,11,0.00022874410893863198,8
ENSG00000232629,HLA-DQB2,Gene Expression,0.08988934281173637,2.220446049250313e-16,1.1445635262775297e-14,35,0.0010190879081271944,29
