Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000167768,KRT1,Gene Expression,0.8086319943130678,0.0,0.0,23556,3.642754700469828,478
ENSG00000108821,COL1A1,Gene Expression,0.787939165673805,0.0,0.0,95376,74.18835608143809,1124
ENSG00000186395,KRT10,Gene Expression,0.7850921438760614,0.0,0.0,49757,7.693630389257499,722
ENSG00000163220,S100A9,Gene Expression,0.7821692275866639,0.0,0.0,45069,6.824400813246158,612
ENSG00000164692,COL1A2,Gene Expression,0.7798638006523038,0.0,0.0,112877,92.1966447695036,1130
ENSG00000143546,S100A8,Gene Expression,0.7781140065859885,0.0,0.0,42607,6.3469314666399255,596
ENSG00000113140,SPARC,Gene Expression,0.7728953412819433,0.0,0.0,36225,29.955767373873517,1109
ENSG00000168542,COL3A1,Gene Expression,0.7705153808990367,0.0,0.0,85000,67.84612047366284,1115
ENSG00000188508,KRTDAP,Gene Expression,0.7578937179341234,0.0,0.0,14587,2.2397416833241133,398
ENSG00000186081,KRT5,Gene Expression,0.7492805776534658,0.0,0.0,11872,2.021697038674806,337
ENSG00000186847,KRT14,Gene Expression,0.7175297721927957,0.0,0.0,6592,1.110979691504813,301
ENSG00000134760,DSG1,Gene Expression,0.7113489004568276,0.0,0.0,2753,0.38459475338316873,216
ENSG00000112378,PERP,Gene Expression,0.7036187968013048,0.0,0.0,6347,1.0586890432924592,356
ENSG00000081277,PKP1,Gene Expression,0.6918128293909854,0.0,0.0,1946,0.2855939256140782,210
ENSG00000143556,S100A7,Gene Expression,0.6754121559516367,0.0,0.0,10827,1.6905965731653962,353
ENSG00000137699,TRIM29,Gene Expression,0.6548474062720375,0.0,0.0,2338,0.3637223508663459,230
ENSG00000164687,FABP5,Gene Expression,0.6514566778206611,0.0,0.0,3967,0.6291256360598877,303
ENSG00000172867,KRT2,Gene Expression,0.6478684234549562,0.0,0.0,8999,1.2368704587025547,319
ENSG00000165474,GJB2,Gene Expression,0.6457252038903131,0.0,0.0,2297,0.31209268061028017,206
ENSG00000096696,DSP,Gene Expression,0.6351801466164124,0.0,0.0,1940,0.2918190908889035,201
ENSG00000161249,DMKN,Gene Expression,0.6348786582863472,0.0,0.0,2651,0.43389124851799454,233
ENSG00000189334,S100A14,Gene Expression,0.6051812288507443,0.0,0.0,1677,0.2599102969557917,198
ENSG00000186832,KRT16,Gene Expression,0.5918077254681342,0.0,0.0,2068,0.2934536441789071,182
ENSG00000178372,CALML5,Gene Expression,0.589697194296947,0.0,0.0,3543,0.5146642865051329,229
ENSG00000011465,DCN,Gene Expression,0.5771314779674461,0.0,0.0,10501,9.274161747989774,1060
ENSG00000165272,AQP3,Gene Expression,0.5708926860648094,0.0,0.0,1715,0.2582396630829905,194
ENSG00000173801,JUP,Gene Expression,0.5679083894875587,0.0,0.0,2395,0.3971036598425841,256
ENSG00000167656,LY6D,Gene Expression,0.5606690532161847,0.0,0.0,1324,0.19652364398316538,180
ENSG00000189001,SBSN,Gene Expression,0.5605942669648678,0.0,0.0,3780,0.6370817072023152,230
ENSG00000171346,KRT15,Gene Expression,0.5481563826680274,0.0,0.0,1008,0.18244241763647195,160
ENSG00000241794,SPRR2A,Gene Expression,0.5326848007740226,0.0,0.0,3857,0.654703432759629,217
ENSG00000184330,S100A7A,Gene Expression,0.5282592764244343,0.0,0.0,1618,0.24968606765546214,186
ENSG00000139433,GLTP,Gene Expression,0.5118448750876605,0.0,0.0,2072,0.3827402971215462,254
ENSG00000211893,IGHG2,Gene Expression,0.5048985655086284,0.0,0.0,1831,1.6119289617179355,346
ENSG00000134762,DSC3,Gene Expression,0.4997822500125709,0.0,0.0,894,0.1464371423164812,167
ENSG00000165949,IFI27,Gene Expression,0.49452291372965473,0.0,0.0,3245,0.6414532137367002,373
ENSG00000121552,CSTA,Gene Expression,0.49342556062635134,0.0,0.0,1717,0.2610499797366327,182
ENSG00000196754,S100A2,Gene Expression,0.491968697433584,0.0,0.0,1152,0.2093673271079171,171
ENSG00000134765,DSC1,Gene Expression,0.48933257920784373,0.0,0.0,923,0.12725365111599504,157
ENSG00000184292,TACSTD2,Gene Expression,0.4850022502990401,0.0,0.0,1029,0.1488126605803881,161
ENSG00000124466,LYPD3,Gene Expression,0.48380327071801477,0.0,0.0,1269,0.21119098587270718,183
ENSG00000089356,FXYD3,Gene Expression,0.48350759930590015,0.0,0.0,705,0.10387199395868224,138
ENSG00000105141,CASP14,Gene Expression,0.47871449417110273,0.0,0.0,1710,0.2638051721605475,183
ENSG00000087245,MMP2,Gene Expression,0.47756531124336826,0.0,0.0,7760,6.515982935322969,999
ENSG00000184363,PKP3,Gene Expression,0.4774064806855337,0.0,0.0,974,0.1580864655159629,160
ENSG00000203782,LOR,Gene Expression,0.47632914981843416,0.0,0.0,5177,0.9886063152907576,251
ENSG00000163216,SPRR2D,Gene Expression,0.4739474852308554,0.0,0.0,2825,0.4933741532776753,195
ENSG00000104413,ESRP1,Gene Expression,0.47339664707452134,0.0,0.0,351,0.04452187219399356,115
ENSG00000111275,ALDH2,Gene Expression,0.4731029975601597,0.0,0.0,1535,0.27958558918015125,238
ENSG00000159166,LAD1,Gene Expression,0.47288937629886174,0.0,0.0,836,0.13392787535190054,169
ENSG00000167644,C19orf33,Gene Expression,0.4708273185885656,0.0,0.0,882,0.1579924466750149,181
ENSG00000127824,TUBA4A,Gene Expression,0.4668632444944643,0.0,0.0,856,0.13081379643455007,172
ENSG00000124102,PI3,Gene Expression,0.4572941784263111,0.0,0.0,1589,0.2377069504477149,167
ENSG00000211592,IGKC,Gene Expression,0.45336839197900286,0.0,0.0,2687,2.223197858721351,486
ENSG00000105427,CNFN,Gene Expression,0.452968413536709,0.0,0.0,2894,0.5169038368238155,211
ENSG00000167642,SPINT2,Gene Expression,0.43814387295589546,0.0,0.0,600,0.09720704857666951,170
ENSG00000159516,SPRR2G,Gene Expression,0.4354639356858389,0.0,0.0,2963,0.6261249826157479,211
ENSG00000106211,HSPB1,Gene Expression,0.4342838516498298,0.0,0.0,5532,1.2440587388039528,586
ENSG00000132698,RAB25,Gene Expression,0.42953493032342,0.0,0.0,618,0.08882118121643738,135
ENSG00000283992,SLURP2,Gene Expression,0.42929259820678406,0.0,0.0,928,0.15602040651606763,142
ENSG00000107165,TYRP1,Gene Expression,0.42385534149055587,0.0,0.0,657,0.1386314298450448,150
ENSG00000133710,SPINK5,Gene Expression,0.42171301415707635,0.0,0.0,779,0.12095637470163235,136
ENSG00000206075,SERPINB5,Gene Expression,0.4206664845043799,0.0,0.0,465,0.06891978489268122,127
ENSG00000204539,CDSN,Gene Expression,0.4170680227841674,0.0,0.0,2047,0.3470349278043206,176
ENSG00000162366,PDZK1IP1,Gene Expression,0.4132319092044595,0.0,0.0,751,0.11846345319628189,147
ENSG00000181458,TMEM45A,Gene Expression,0.4124695887489932,0.0,0.0,1220,0.21887301534735396,227
ENSG00000126233,SLURP1,Gene Expression,0.4111025333955786,0.0,0.0,1839,0.2999214665220017,183
ENSG00000129455,KLK8,Gene Expression,0.41031265420219915,0.0,0.0,542,0.08685385098544211,131
ENSG00000188505,NCCRP1,Gene Expression,0.4094580893446284,0.0,0.0,989,0.16597814155224405,144
ENSG00000133110,POSTN,Gene Expression,0.40156503819160594,0.0,0.0,2120,1.240925812347435,563
ENSG00000115461,IGFBP5,Gene Expression,0.3991992767720473,0.0,0.0,3390,3.173318133850554,886
ENSG00000155368,DBI,Gene Expression,0.3987342713467302,0.0,0.0,2025,0.4397505192608014,347
ENSG00000073282,TP63,Gene Expression,0.3975879215607891,0.0,0.0,510,0.09312836777051599,140
ENSG00000143631,FLG,Gene Expression,0.3966529893407095,0.0,0.0,3491,0.6566558103818135,213
ENSG00000167757,KLK11,Gene Expression,0.3895014027807964,0.0,0.0,443,0.06011189100115839,112
ENSG00000179477,ALOX12B,Gene Expression,0.3889920234874303,0.0,0.0,520,0.06202912705078414,94
ENSG00000167880,EVPL,Gene Expression,0.3882778494102677,0.0,0.0,391,0.05827328362328094,124
ENSG00000171476,HOPX,Gene Expression,0.38589399196386404,0.0,0.0,1097,0.18436672785452804,181
ENSG00000129451,KLK10,Gene Expression,0.38588589772423,0.0,0.0,500,0.0788827583549453,117
ENSG00000163874,ZC3H12A,Gene Expression,0.3793295022837789,0.0,0.0,700,0.11946954364297133,164
ENSG00000169035,KLK7,Gene Expression,0.3754150199075353,0.0,0.0,1014,0.16901424926244693,146
ENSG00000168907,PLA2G4F,Gene Expression,0.374401501585222,0.0,0.0,347,0.04569458294927638,112
ENSG00000068078,FGFR3,Gene Expression,0.36948745848162834,0.0,0.0,439,0.06883749657434277,119
ENSG00000144452,ABCA12,Gene Expression,0.3665465624320979,0.0,0.0,471,0.08456085773236864,126
ENSG00000178585,CTNNBIP1,Gene Expression,0.3643097144732971,0.0,0.0,1127,0.221531216388239,209
ENSG00000110400,NECTIN1,Gene Expression,0.36391687646471166,0.0,0.0,791,0.13043815021267202,170
ENSG00000088002,SULT2B1,Gene Expression,0.35899223185608614,0.0,0.0,566,0.10833679698340204,129
ENSG00000136688,IL36G,Gene Expression,0.3582642392222113,0.0,0.0,652,0.09430673030323847,117
ENSG00000163359,COL6A3,Gene Expression,0.35720487788936506,0.0,0.0,4065,2.931425254023875,887
ENSG00000136695,IL36RN,Gene Expression,0.3569462203860022,0.0,0.0,691,0.11171659498559555,118
ENSG00000163347,CLDN1,Gene Expression,0.3561814874689817,0.0,0.0,352,0.048722907570830386,112
ENSG00000132746,ALDH3B2,Gene Expression,0.35600213640787254,0.0,0.0,492,0.07412293883523917,124
ENSG00000057149,SERPINB3,Gene Expression,0.35517659666169543,0.0,0.0,329,0.05410970452523102,99
ENSG00000159527,PGLYRP3,Gene Expression,0.35324713323155993,0.0,0.0,319,0.04884058469881403,105
ENSG00000137563,GGH,Gene Expression,0.35300677310774353,0.0,0.0,455,0.06480673922771055,131
ENSG00000148346,LCN2,Gene Expression,0.3522933822382115,0.0,0.0,796,0.155486668590688,129
ENSG00000135373,EHF,Gene Expression,0.34241348473558636,0.0,0.0,443,0.08104044497641542,129
ENSG00000149573,MPZL2,Gene Expression,0.3421124946365053,0.0,0.0,279,0.036077162435850886,102
ENSG00000167759,KLK13,Gene Expression,0.3389073713458712,0.0,0.0,493,0.07545527594373669,90
ENSG00000158055,GRHL3,Gene Expression,0.3315774494959725,0.0,0.0,422,0.06649231586689786,118
ENSG00000197084,LCE1C,Gene Expression,0.3304342390775712,0.0,0.0,627,0.14198040834178755,131
ENSG00000118898,PPL,Gene Expression,0.3300872474176512,0.0,0.0,1007,0.19878629105617782,210
ENSG00000102554,KLF5,Gene Expression,0.3287388461932016,0.0,0.0,429,0.06955020982093915,133
ENSG00000155066,PROM2,Gene Expression,0.32626857947705806,0.0,0.0,265,0.041975623643986736,117
ENSG00000141401,IMPA2,Gene Expression,0.3261901351480305,0.0,0.0,274,0.04552160972078456,108
ENSG00000140519,RHCG,Gene Expression,0.3251777710130421,0.0,0.0,486,0.07928633981604827,120
ENSG00000244617,ASPRV1,Gene Expression,0.3249831560615848,0.0,0.0,1628,0.3193856675238816,172
ENSG00000092295,TGM1,Gene Expression,0.3247183132132551,0.0,0.0,462,0.070078345123082,110
ENSG00000196805,SPRR2B,Gene Expression,0.3236722298513455,0.0,0.0,596,0.11338047194951617,104
ENSG00000163202,LCE3D,Gene Expression,0.32358632953913646,0.0,0.0,1366,0.3012842585190505,163
ENSG00000112394,SLC16A10,Gene Expression,0.3234062393798681,0.0,0.0,264,0.04178498674765645,110
ENSG00000065618,COL17A1,Gene Expression,0.3233096695446954,0.0,0.0,379,0.06549028720270807,103
ENSG00000124429,POF1B,Gene Expression,0.32113241296673123,0.0,0.0,437,0.0718733538712476,108
ENSG00000211895,IGHA1,Gene Expression,0.31879279943042993,0.0,0.0,197,0.21268221405577561,74
ENSG00000197191,CYSRT1,Gene Expression,0.3169916939883708,0.0,0.0,404,0.06906405179331201,105
ENSG00000039068,CDH1,Gene Expression,0.3168021806104208,0.0,0.0,323,0.05046508804652457,119
ENSG00000139329,LUM,Gene Expression,0.3124460048964013,0.0,0.0,2428,1.7991530236048834,751
ENSG00000196407,THEM5,Gene Expression,0.3085382827489609,0.0,0.0,203,0.027499675591233612,88
ENSG00000105131,EPHX3,Gene Expression,0.3082780256609795,0.0,0.0,362,0.05537824911076432,104
ENSG00000175121,WFDC5,Gene Expression,0.3073812633069896,0.0,0.0,426,0.0678086218065167,116
ENSG00000154227,CERS3,Gene Expression,0.30722162818801085,0.0,0.0,314,0.04335283862266836,104
ENSG00000163331,DAPL1,Gene Expression,0.3062912481935013,0.0,0.0,231,0.034282832964242706,95
ENSG00000163207,IVL,Gene Expression,0.3059017360150618,0.0,0.0,570,0.12153006358401175,124
ENSG00000159337,PLA2G4D,Gene Expression,0.30451870081783655,0.0,0.0,524,0.08950628202550417,120
ENSG00000185479,KRT6B,Gene Expression,0.30448844462426244,0.0,0.0,332,0.05163003687928962,100
ENSG00000121900,TMEM54,Gene Expression,0.3010459934902054,0.0,0.0,365,0.059172749301676854,130
ENSG00000154856,APCDD1,Gene Expression,0.30070687661467316,0.0,0.0,495,0.21037320297893744,221
ENSG00000167754,KLK5,Gene Expression,0.29806758840533126,0.0,0.0,445,0.08287981552159623,96
ENSG00000121742,GJB6,Gene Expression,0.2971976616447811,0.0,0.0,443,0.06951386683933855,123
ENSG00000167767,KRT80,Gene Expression,0.29574003566153223,0.0,0.0,537,0.09091529611967944,115
ENSG00000197641,SERPINB13,Gene Expression,0.29552062470236334,0.0,0.0,345,0.0500645721664011,102
ENSG00000160862,AZGP1,Gene Expression,0.2941156329711121,0.0,0.0,863,0.20440013273829377,131
ENSG00000125780,TGM3,Gene Expression,0.29358242438509075,0.0,0.0,528,0.0894095604547401,112
ENSG00000116133,DHCR24,Gene Expression,0.2928081589376241,0.0,0.0,537,0.09625129186535875,146
ENSG00000142173,COL6A2,Gene Expression,0.2904677672471262,0.0,0.0,5558,4.343020094824558,998
ENSG00000049540,ELN,Gene Expression,0.2901495540241924,0.0,0.0,2124,1.5996657498736537,700
ENSG00000136155,SCEL,Gene Expression,0.2887850889805572,0.0,0.0,381,0.06244490865136825,117
ENSG00000170423,KRT78,Gene Expression,0.2869505794790917,0.0,0.0,323,0.04576047610844643,82
ENSG00000143520,FLG2,Gene Expression,0.28581550901585584,0.0,0.0,644,0.12067807849217749,109
ENSG00000179862,CITED4,Gene Expression,0.2847894618674701,0.0,0.0,224,0.03575396390358346,93
ENSG00000088726,TMEM40,Gene Expression,0.2830835443785856,0.0,0.0,267,0.04483598458205744,96
ENSG00000196734,LCE1B,Gene Expression,0.2826061705076627,0.0,0.0,355,0.08874817042939925,97
ENSG00000087086,FTL,Gene Expression,0.2817963128687659,0.0,0.0,6489,4.753067096025694,1026
ENSG00000014257,ACPP,Gene Expression,0.28132206987699176,0.0,0.0,283,0.04085776553559789,100
ENSG00000187180,LCE2C,Gene Expression,0.2807383663335114,0.0,0.0,806,0.20322229028459027,142
ENSG00000188522,FAM83G,Gene Expression,0.2806489977728444,0.0,0.0,269,0.03869826074629027,104
